Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Boost (psi),Calculated Load (g/rev),Comm Fuel Final (AFR),Dyn Adv Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Fuel Economy (mpg),Fuel Level (V),Fuel Temp (F),Ignition Timing (°),Inj Duty Cycle (%),Intake Temp (F),MAF (g/s),MAF Volts (V),RPM (RPM),TD Boost Error (psi),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),AP Info:[AP3-SUB-001 v1.7.4.1-17436][2002-2003 USDM Impreza WRX][Reflash: Stage2+EBCS 91 v350.ptm - Realtime: Stage2+EBCS 91 v350.ptm]
11.306,-7.03,7.81,14.24,-8.74,0.23,15.42,13,0.00,0.00,27.0,2.80,45,34.00,4.45,43,9.45,1.66,2983,5.53,2.4,29,0.00,0
11.411,-10.16,7.81,13.78,-9.30,0.19,15.39,13,0.00,0.00,36.7,2.84,45,33.50,4.44,43,8.30,1.62,2975,6.11,2.0,29,0.00,0
11.503,-13.28,7.81,13.67,-9.63,0.17,15.01,13,0.00,0.00,40.7,2.88,45,32.50,3.70,43,7.46,1.56,2893,6.38,1.6,29,0.00,0
11.604,-13.28,7.81,14.24,-9.86,0.15,14.95,13,0.00,0.00,44.9,2.88,45,33.00,3.77,43,7.03,1.54,2943,6.61,1.2,29,0.00,0
11.709,-11.72,7.03,14.59,-10.11,0.14,14.89,13,0.00,0.00,47.7,2.94,45,31.50,3.13,43,6.81,1.54,2932,6.73,0.0,29,0.00,0
11.804,-10.94,5.47,15.50,-9.94,0.14,14.82,13,0.00,0.00,48.9,2.96,45,28.50,3.08,43,7.03,1.54,2889,6.50,0.0,29,0.00,0
11.912,-6.25,5.47,17.34,-9.90,0.14,14.79,13,0.00,0.00,63.7,3.08,45,23.50,3.78,43,6.62,1.52,2955,6.54,0.0,29,0.00,0
12.008,-4.69,5.47,17.46,-10.02,0.13,14.79,13,0.00,0.00,62.1,3.04,45,21.00,3.10,43,5.88,1.46,2884,6.73,0.0,29,0.00,0
12.108,0.00,5.47,18.72,-10.11,0.12,14.70,13,0.00,0.00,70.3,3.04,45,15.50,0.00,43,5.69,1.46,2904,6.73,0.0,29,0.00,0
12.209,0.00,5.47,17.80,-10.19,0.12,14.70,13,0.00,0.00,73.6,3.04,45,13.00,0.00,43,5.36,1.42,2878,6.83,0.0,29,0.00,0
12.314,0.00,5.47,20.67,-10.19,0.11,14.70,13,0.00,0.00,98.3,3.04,45,11.50,0.00,43,5.36,1.44,2892,6.83,0.0,29,0.00,0
12.413,0.00,6.25,26.07,-10.17,0.11,14.70,13,0.00,0.00,106.3,3.04,45,11.50,0.00,43,5.30,1.42,2834,6.83,0.0,29,0.00,0
12.519,0.00,6.25,26.07,-10.23,0.11,14.70,13,0.00,0.00,108.9,2.98,45,11.50,0.00,43,5.30,1.42,2836,6.88,0.0,29,0.00,0
12.611,0.00,6.25,26.07,-10.23,0.11,14.70,13,0.00,0.00,108.4,2.94,45,11.50,0.00,43,5.30,1.42,2815,6.88,0.0,29,0.00,0
12.711,0.00,7.03,23.89,-10.27,0.11,14.70,13,0.00,0.00,100.9,2.94,45,11.50,0.00,43,5.24,1.42,2808,6.90,0.0,29,0.00,0
12.817,0.00,7.03,24.46,-10.27,0.11,14.70,13,0.00,0.00,99.0,2.96,45,11.50,0.00,43,5.27,1.42,2809,6.98,0.0,28,0.00,0
12.912,0.00,7.03,23.89,-10.27,0.11,14.70,13,0.00,0.00,99.5,3.02,45,11.50,0.00,43,5.20,1.42,2798,7.04,0.0,28,0.00,0
13.012,0.00,7.03,24.00,-10.31,0.11,14.70,13,0.00,0.00,100.7,3.04,45,11.50,0.00,43,5.17,1.42,2786,7.06,0.0,28,0.00,0
13.120,0.00,7.81,24.00,-10.33,0.11,14.70,13,0.00,0.00,100.7,3.02,45,11.50,0.00,43,5.17,1.42,2774,7.15,0.0,28,0.00,0
13.217,0.00,7.81,24.23,-10.33,0.11,14.70,13,0.00,0.00,101.6,3.04,45,11.50,0.00,43,5.17,1.42,2762,7.17,0.0,27,0.00,0
13.317,0.00,7.81,24.12,-10.33,0.11,14.70,13,0.00,0.00,100.0,3.02,45,11.50,0.00,43,2.58,1.42,2739,7.29,0.0,27,0.00,0
13.425,0.00,7.81,24.00,-10.35,0.11,14.70,13,0.00,0.00,99.7,3.02,45,11.50,0.00,43,5.17,1.42,2735,7.33,0.0,27,0.00,0
13.516,0.00,7.81,24.12,-10.35,0.11,14.70,13,0.00,0.00,98.3,3.02,45,11.50,0.00,43,5.17,1.42,2719,7.41,0.0,27,0.00,0
13.617,0.00,10.16,24.35,-10.35,0.11,14.70,13,0.00,0.00,98.8,3.02,45,11.50,0.00,43,5.17,1.42,2710,7.52,0.0,27,0.00,0
13.722,0.00,10.16,24.12,-10.29,0.12,14.70,13,0.00,0.00,95.3,3.02,45,11.50,0.00,43,5.94,1.48,2674,7.50,0.8,27,0.00,0
13.819,0.00,10.16,24.46,-10.13,0.13,14.70,13,0.00,0.00,82.3,3.04,45,11.50,0.00,43,6.15,1.48,2665,7.44,1.2,27,0.00,0
13.919,0.00,9.38,24.12,-10.11,0.14,14.70,13,0.00,0.00,80.2,3.02,45,11.50,0.00,43,5.85,1.46,2647,7.52,0.0,27,0.00,0
14.025,0.00,9.38,24.46,-10.21,0.13,14.70,13,0.00,0.00,98.1,3.04,45,11.50,0.00,43,5.17,1.42,2635,7.56,0.0,27,0.00,0
14.120,0.00,10.16,24.23,-10.31,0.12,14.70,13,0.00,0.00,98.8,3.00,45,11.50,0.00,43,5.04,1.40,2636,7.79,0.0,27,0.00,0
14.226,0.00,10.16,24.58,-10.36,0.12,14.70,13,0.00,0.00,101.6,3.02,45,11.50,0.00,43,5.01,1.40,2628,7.99,0.0,27,0.00,0
14.325,0.00,10.16,24.12,-10.38,0.12,14.70,13,0.00,0.00,99.0,3.04,45,11.50,0.00,43,4.98,1.40,2590,8.06,0.0,27,0.00,0
14.429,0.00,10.16,24.12,-10.38,0.12,14.70,13,0.00,0.00,99.7,3.02,45,11.50,0.00,43,5.01,1.40,2582,8.06,0.0,27,0.00,0
14.530,0.00,10.16,24.46,-10.36,0.12,14.70,13,0.00,0.00,100.2,3.02,45,11.50,0.00,43,4.98,1.40,2579,8.10,0.0,27,0.00,0
14.629,0.00,10.16,24.12,-10.40,0.12,14.70,13,0.00,0.00,100.2,3.04,45,11.50,0.00,43,5.11,1.42,2543,8.24,0.8,25,0.00,0
14.724,0.00,10.16,24.00,-10.23,0.13,13.86,13,0.00,0.00,75.0,3.02,45,14.00,3.25,43,6.44,1.52,2536,8.08,3.9,25,0.00,0
14.825,0.00,10.16,24.00,-9.57,0.17,13.11,13,0.00,0.00,56.0,3.04,45,17.50,3.78,43,9.80,1.72,2554,7.14,4.7,25,0.00,0
14.926,0.00,9.38,24.35,-9.17,0.22,13.50,13,0.00,0.00,44.7,3.04,45,20.00,4.35,43,10.59,1.74,2552,7.06,5.1,25,0.00,0
15.030,0.00,7.81,23.31,-8.95,0.24,14.65,13,0.00,0.00,42.6,3.02,45,22.50,4.83,43,10.79,1.76,2523,6.88,5.1,25,0.00,0
15.136,0.00,7.81,16.42,-8.84,0.25,14.66,13,0.00,0.00,29.9,2.98,45,30.00,4.89,43,10.89,1.76,2549,6.71,5.1,25,0.00,0
15.234,0.78,7.81,15.04,-8.76,0.26,14.66,13,0.00,0.00,26.6,2.94,45,30.00,4.89,43,11.10,1.76,2545,6.65,5.5,25,0.00,0
15.336,3.91,7.81,14.59,-8.70,0.26,14.66,13,0.00,0.00,24.7,2.88,45,30.50,4.88,43,11.36,1.78,2542,6.59,5.5,25,0.00,0
